"CUSTOMER_CODE","INVOICE_CODE","AMOUNT","DATE"
"CUST0000058660","IN0518800","145.76","05-Apr-2021"
"CUST0000009902","IN0004881","136.84","20-Jan-2021"
"CUST0000037403","IN0937295","15.18","23-Nov-2021"
"CUST0000061298","IN0558481","189.56","01-May-2021"
"CUST0000070360","IN0575475","10.52","20-Jul-2021"
"CUST0000092338","IN0974022","19.84","08-Feb-2021"
"CUST0000021664","IN0734032","5.28","18-Mar-2021"
"CUST0000066297","IN0929443","311.51","02-Apr-2021"
"CUST0000015288","IN0613371","5.12","30-Nov-2021"
"CUST0000029222","IN0948030","87.62","10-Jul-2021"
"CUST0000079756","IN0078235","239.36","13-Aug-2021"
"CUST0000047378","IN0128352","177.45","24-May-2021"
"CUST0000091052","IN0664628","310.72","22-Nov-2021"
"CUST0000021898","IN0394550","199.58","28-Oct-2021"
"CUST0000016438","IN0247070","211.09","16-Jul-2021"
"CUST0000092416","IN0582962","156.97","18-Jul-2021"
"CUST0000058482","IN0169131","5.28","26-Sep-2021"
"CUST0000062561","IN0765643","120.41","25-Jul-2021"
"CUST0000009208","IN0134974","146.25","30-Sep-2021"
"CUST0000078103","IN0845148","3.9","11-May-2021"
"CUST0000067895","IN0748444","23.38","29-May-2021"
"CUST0000036509","IN0572280","6.28","23-Mar-2021"
"CUST0000031743","IN0647600","14.62","01-Jan-2021"
"CUST0000026500","IN0671843","374.22","19-Apr-2021"
"CUST0000011927","IN0743870","3.74","28-Aug-2021"
"CUST0000079267","IN0702889","63.86","14-Aug-2021"
"CUST0000018596","IN0770791","377.75","04-Dec-2021"
"CUST0000000177","IN0085593","182.04","15-Dec-2021"
"CUST0000097786","IN0325103","110.38","29-Apr-2021"
"CUST0000069126","IN0645370","6.16","04-Nov-2021"
"CUST0000011927","IN0557692","169.34","08-Oct-2021"
"CUST0000043927","IN0233727","8.94","03-Oct-2021"
"CUST0000073845","IN0550480","290.3","29-Jan-2021"
"CUST0000016790","IN0563506","17.1","20-Mar-2021"
"CUST0000040120","IN0037578","18.22","29-Jul-2021"
"CUST0000061969","IN0356502","18.76","27-May-2021"
"CUST0000041680","IN0538340","6.41","05-Nov-2021"
"CUST0000030886","IN0435325","16.57","15-Apr-2021"
"CUST0000037106","IN0744720","293.47","24-Feb-2021"
"CUST0000050573","IN0288060","48.26","30-Jul-2021"
"CUST0000087798","IN0960662","27.92","08-Nov-2021"
"CUST0000060849","IN0778630","193.05","28-Dec-2021"
"CUST0000021192","IN0593024","5.03","17-Apr-2021"
"CUST0000079036","IN0318925","71.17","04-Dec-2021"
"CUST0000018374","IN0301314","241.92","02-Nov-2021"
"CUST0000067961","IN0036351","49.14","07-Apr-2021"
"CUST0000045738","IN0521399","0.76","13-Sep-2021"
"CUST0000007189","IN0468400","103.57","21-Apr-2021"
"CUST0000077082","IN0995667","237.38","07-Feb-2021"
"CUST0000032218","IN0361173","106.76","06-Oct-2021"
"CUST0000062456","IN0832443","97.99","27-Dec-2021"
"CUST0000029456","IN0291830","39.0","09-Jul-2021"
"CUST0000034540","IN0213541","60.48","25-Sep-2021"
"CUST0000015428","IN0074176","96.52","04-Sep-2021"
"CUST0000011647","IN0458085","106.76","20-Jun-2021"
"CUST0000082097","IN0124709","35.53","26-Oct-2021"
"CUST0000052904","IN0198542","0.92","06-Sep-2021"
"CUST0000059564","IN0646847","214.53","14-Sep-2021"
"CUST0000014190","IN0094007","116.02","27-Oct-2021"
"CUST0000023257","IN0676312","12.52","06-May-2021"
"CUST0000038250","IN0195186","258.68","19-May-2021"
"CUST0000054248","IN0590195","38.56","16-Nov-2021"
"CUST0000051970","IN0885556","467.44","12-Apr-2021"
"CUST0000060434","IN0891970","124.8","12-Apr-2021"
"CUST0000015196","IN0274946","18.14","05-Jul-2021"
"CUST0000011204","IN0661107","379.1","05-Feb-2021"
"CUST0000061240","IN0577145","262.33","22-Apr-2021"
"CUST0000025221","IN0526327","313.74","13-Jun-2021"
"CUST0000030499","IN0090560","151.12","20-Nov-2021"
"CUST0000024734","IN0704527","26.12","01-Jan-2021"
"CUST0000086562","IN0058398","223.69","18-Dec-2021"
"CUST0000070913","IN0757512","319.79","23-May-2021"
"CUST0000051970","IN0486108","300.23","05-May-2021"
"CUST0000066661","IN0811687","322.81","24-Oct-2021"
"CUST0000000218","IN0180450","24.19","03-Aug-2021"
"CUST0000057732","IN0019447","226.69","15-Aug-2021"
"CUST0000069838","IN0656983","28.27","18-Sep-2021"
"CUST0000061298","IN0884268","123.98","11-Dec-2021"
"CUST0000080297","IN0871804","2.29","21-Mar-2021"
"CUST0000010187","IN0891804","9.44","06-Jan-2021"
"CUST0000080297","IN0528168","285.01","11-Mar-2021"
"CUST0000032000","IN0579805","13.35","12-Dec-2021"
"CUST0000027962","IN0001022","115.54","25-Sep-2021"
"CUST0000080870","IN0731565","50.65","08-Feb-2021"
"CUST0000069437","IN0530759","18.97","08-Dec-2021"
"CUST0000046237","IN0390852","1.37","16-Jul-2021"
"CUST0000047760","IN0309928","87.75","19-Mar-2021"
"CUST0000008412","IN0755066","203.36","29-Dec-2021"
"CUST0000021664","IN0932351","217.91","19-May-2021"
"CUST0000011340","IN0436869","151.2","15-Nov-2021"
"CUST0000052412","IN0821493","149.66","06-Jan-2021"
"CUST0000067384","IN0023406","3.04","22-Nov-2021"
"CUST0000044450","IN0106859","11.02","15-Oct-2021"
"CUST0000036334","IN0290877","160.27","06-Aug-2021"
"CUST0000019240","IN0943032","45.34","26-Jun-2021"
"CUST0000014857","IN0037738","443.51","04-Oct-2021"
"CUST0000096640","IN0919110","243.26","22-Mar-2021"
"CUST0000022977","IN0401082","169.16","22-Dec-2021"
"CUST0000068062","IN0526575","216.97","27-May-2021"
"CUST0000056082","IN0409448","4.54","06-Oct-2021"
"CUST0000011830","IN0623164","403.7","23-Mar-2021"
"CUST0000074024","IN0209099","18.55","30-Nov-2021"
"CUST0000006781","IN0345728","39.85","09-Nov-2021"
"CUST0000091394","IN0403482","151.61","24-Oct-2021"
"CUST0000055047","IN0849809","18.84","06-Sep-2021"
"CUST0000032218","IN0598496","18.9","29-May-2021"
"CUST0000015260","IN0930511","146.12","24-Dec-2021"
"CUST0000066454","IN0844860","205.24","18-Apr-2021"
"CUST0000039856","IN0969956","13.15","29-Nov-2021"
"CUST0000030499","IN0232399","33.7","19-Nov-2021"
"CUST0000051693","IN0762688","3.16","30-Mar-2021"
"CUST0000072596","IN0494595","330.37","16-Oct-2021"
"CUST0000023685","IN0182341","131.53","19-Aug-2021"
"CUST0000066894","IN0241786","11.4","18-Jun-2021"
"CUST0000011867","IN0435713","100.42","01-Mar-2021"
"CUST0000060849","IN0806622","16.63","19-Sep-2021"
"CUST0000098970","IN0539895","2.12","05-Apr-2021"
"CUST0000083078","IN0473025","206.7","10-May-2021"
"CUST0000024901","IN0226983","209.41","03-May-2021"
"CUST0000081381","IN0661974","231.58","09-Dec-2021"
"CUST0000064712","IN0297702","6.12","02-Sep-2021"
"CUST0000048040","IN0336205","167.7","25-Mar-2021"
"CUST0000070542","IN0595297","2.75","16-Nov-2021"
"CUST0000008396","IN0211094","77.02","25-Nov-2021"
"CUST0000032411","IN0702948","33.64","22-May-2021"
"CUST0000081697","IN0256443","19.14","17-Jun-2021"
"CUST0000025605","IN0909023","356.08","12-Aug-2021"
"CUST0000095523","IN0379673","351.54","22-Mar-2021"
"CUST0000058351","IN0349498","3.24","30-Sep-2021"
"CUST0000093610","IN0465975","49.73","02-Feb-2021"
"CUST0000051009","IN0504426","24.19","19-Apr-2021"
"CUST0000083804","IN0263707","57.04","25-Mar-2021"
"CUST0000098970","IN0676735","215.02","14-Apr-2021"
"CUST0000011204","IN0975263","15.35","24-Mar-2021"
"CUST0000048147","IN0659477","328.86","03-Mar-2021"
"CUST0000051666","IN0505704","20.43","17-Jan-2021"
"CUST0000000218","IN0787249","24.95","26-Feb-2021"
"CUST0000039199","IN0919093","189.15","14-Apr-2021"
"CUST0000062583","IN0044473","87.7","12-Jun-2021"
"CUST0000089878","IN0810442","122.47","21-Mar-2021"
"CUST0000003581","IN0336980","258.55","11-Feb-2021"
"CUST0000002702","IN0826637","18.01","19-May-2021"
"CUST0000061969","IN0600385","204.12","21-Aug-2021"
"CUST0000043980","IN0351399","148.2","27-Jul-2021"
"CUST0000002455","IN0245322","110.66","26-Feb-2021"
"CUST0000062617","IN0676909","176.9","08-Mar-2021"
"CUST0000003576","IN0659710","10.58","14-Dec-2021"
"CUST0000043927","IN0843011","31.0","21-Nov-2021"
"CUST0000097878","IN0589036","139.86","23-Nov-2021"
"CUST0000086928","IN0595298","1.83","17-Aug-2021"
"CUST0000025055","IN0886331","193.54","27-Jul-2021"
"CUST0000046423","IN0343179","202.8","28-Jan-2021"
"CUST0000067384","IN0787042","8.32","07-Apr-2021"
"CUST0000095523","IN0469981","237.9","12-May-2021"
"CUST0000006781","IN0787036","49.73","24-May-2021"
"CUST0000068825","IN0504509","221.51","23-Jul-2021"
"CUST0000012907","IN0027054","20.18","12-Jan-2021"
"CUST0000014655","IN0335693","136.99","09-Jan-2021"
"CUST0000067221","IN0775224","5.57","03-Feb-2021"
"CUST0000012306","IN0416479","110.66","16-Jul-2021"
"CUST0000058321","IN0807735","4.45","21-Feb-2021"
"CUST0000020385","IN0062149","19.43","01-Nov-2021"
"CUST0000052741","IN0898294","6.53","14-Sep-2021"
"CUST0000029850","IN0534676","137.47","09-Mar-2021"
"CUST0000041296","IN0819133","91.16","16-Apr-2021"
"CUST0000067917","IN0894839","195.05","12-Dec-2021"
"CUST0000025048","IN0682997","148.69","26-Jun-2021"
"CUST0000094985","IN0033225","11.98","17-Apr-2021"
"CUST0000026114","IN0192196","168.67","28-Oct-2021"
"CUST0000063450","IN0473960","12.9","02-Sep-2021"
"CUST0000056874","IN0391506","2.7","29-Jan-2021"
"CUST0000037238","IN0432022","7.57","06-Feb-2021"
"CUST0000080380","IN0299039","154.22","04-Aug-2021"
"CUST0000002363","IN0988827","6.2","29-Dec-2021"
"CUST0000070886","IN0416523","229.61","13-Nov-2021"
"CUST0000008747","IN0495490","18.93","16-Apr-2021"
"CUST0000078026","IN0812311","10.61","27-Apr-2021"
"CUST0000062026","IN0071751","253.26","18-Jan-2021"
"CUST0000017710","IN0866627","180.38","02-Nov-2021"
"CUST0000060434","IN0661210","200.85","28-Dec-2021"
"CUST0000082637","IN0412893","9.24","13-Sep-2021"
"CUST0000005566","IN0440413","31.75","18-Apr-2021"
"CUST0000002659","IN0605720","7.16","14-Dec-2021"
"CUST0000051693","IN0695519","2.87","11-Mar-2021"
"CUST0000003427","IN0019032","293.96","27-Mar-2021"
"CUST0000077939","IN0303833","125.22","09-May-2021"
"CUST0000010036","IN0133646","96.82","19-Sep-2021"
"CUST0000031959","IN0906749","392.03","01-Sep-2021"
"CUST0000049688","IN0102595","274.43","14-Jun-2021"
"CUST0000008897","IN0852325","374.98","14-Nov-2021"
"CUST0000081678","IN0241649","173.88","18-Apr-2021"
"CUST0000061240","IN0859464","188.17","12-May-2021"
"CUST0000080163","IN0708991","3.12","06-Apr-2021"
"CUST0000087459","IN0324388","229.24","28-Nov-2021"
"CUST0000029222","IN0188196","68.74","30-Jan-2021"
"CUST0000015393","IN0546504","187.49","19-Oct-2021"
"CUST0000062395","IN0423967","7.9","29-Oct-2021"
"CUST0000054051","IN0721293","266.11","04-Mar-2021"
"CUST0000055195","IN0942787","243.26","06-Nov-2021"
"CUST0000007304","IN0524709","220.84","28-May-2021"
"CUST0000027088","IN0440999","431.44","23-Apr-2021"
"CUST0000023011","IN0892506","20.8","07-Sep-2021"
"CUST0000041680","IN0944204","360.61","26-Feb-2021"
"CUST0000033898","IN0767988","14.48","14-Feb-2021"
"CUST0000092994","IN0984981","111.89","27-Sep-2021"
"CUST0000044626","IN0364277","145.15","04-Oct-2021"
"CUST0000068755","IN0321542","330.37","28-Dec-2021"
"CUST0000047671","IN0181250","128.52","29-Jan-2021"
"CUST0000056877","IN0838064","198.83","12-Oct-2021"
"CUST0000002702","IN0716594","242.29","02-Apr-2021"
"CUST0000069891","IN0413919","20.63","05-Feb-2021"
"CUST0000049396","IN0893285","156.51","02-Feb-2021"
"CUST0000022849","IN0091081","63.5","29-Jan-2021"
"CUST0000009011","IN0043444","118.95","25-Jul-2021"
"CUST0000065743","IN0278167","38.02","04-Feb-2021"
"CUST0000007154","IN0294188","7.07","05-Dec-2021"
"CUST0000077592","IN0349426","97.98","06-Feb-2021"
"CUST0000045626","IN0470841","131.54","08-May-2021"
"CUST0000022867","IN0902821","46.87","11-Feb-2021"
"CUST0000060918","IN0627743","0.83","26-Nov-2021"
"CUST0000038887","IN0081616","37.54","17-Jun-2021"
"CUST0000098617","IN0616011","13.23","25-Feb-2021"
"CUST0000080885","IN0155314","221.32","23-Dec-2021"
"CUST0000077082","IN0060867","238.88","03-Feb-2021"
"CUST0000005170","IN0442066","24.86","12-Apr-2021"
"CUST0000068900","IN0224638","165.74","31-May-2021"
"CUST0000093660","IN0114465","180.86","26-Sep-2021"
"CUST0000095566","IN0926951","96.04","10-Aug-2021"
"CUST0000019501","IN0351894","24.38","29-Dec-2021"
"CUST0000067221","IN0816610","12.56","13-Feb-2021"
"CUST0000076798","IN0241940","136.99","22-Aug-2021"
"CUST0000051243","IN0440146","325.08","06-Jan-2021"
"CUST0000003030","IN0179621","238.9","08-Feb-2021"
"CUST0000089860","IN0860202","221.32","18-Nov-2021"
"CUST0000088568","IN0181068","3.9","23-Oct-2021"
"CUST0000086266","IN0036476","110.07","27-Jul-2021"
"CUST0000011927","IN0907397","208.16","24-Aug-2021"
"CUST0000037106","IN0430349","243.75","06-Jun-2021"
"CUST0000050672","IN0493065","368.93","28-Jan-2021"
"CUST0000087959","IN0788568","15.52","03-May-2021"
"CUST0000094918","IN0859819","105.84","13-Nov-2021"
"CUST0000068072","IN0064162","315.02","21-Oct-2021"
"CUST0000020883","IN0178689","199.88","29-Oct-2021"
"CUST0000038163","IN0445410","90.67","04-Jan-2021"
"CUST0000040563","IN0316512","74.59","20-Sep-2021"
"CUST0000076812","IN0008453","136.99","04-Aug-2021"
"CUST0000060526","IN0424697","281.99","30-Jan-2021"
"CUST0000019775","IN0518286","144.3","17-Jun-2021"
"CUST0000063450","IN0119511","186.22","06-May-2021"
"CUST0000087146","IN0283162","43.09","31-May-2021"
"CUST0000072087","IN0487082","3.99","14-Jan-2021"
"CUST0000088080","IN0388104","6.34","09-Jun-2021"
"CUST0000063186","IN0449824","13.61","03-May-2021"
"CUST0000003030","IN0398637","7.99","20-Jan-2021"
"CUST0000025048","IN0650893","95.06","20-Jun-2021"
"CUST0000052412","IN0512198","4.37","25-Apr-2021"
"CUST0000001621","IN0294725","87.75","03-Apr-2021"
"CUST0000062561","IN0396450","5.16","22-Dec-2021"
"CUST0000074741","IN0256376","13.35","28-Jul-2021"
"CUST0000038163","IN0322284","21.8","20-Feb-2021"
"CUST0000067758","IN0934119","74.1","16-Apr-2021"
"CUST0000018787","IN0160413","14.14","22-Feb-2021"
"CUST0000086928","IN0781494","95.55","09-Jul-2021"
"CUST0000001605","IN0921016","24.38","29-Apr-2021"
"CUST0000098746","IN0184734","173.12","22-Jun-2021"
"CUST0000082183","IN0942651","210.6","08-Oct-2021"
"CUST0000069126","IN0512696","47.29","14-Jul-2021"
"CUST0000081416","IN0659539","45.36","26-Jul-2021"
"CUST0000090955","IN0372164","150.47","12-May-2021"
"CUST0000076101","IN0180014","13.65","10-Aug-2021"
"CUST0000020883","IN0847097","308.99","04-Sep-2021"
"CUST0000063483","IN0479718","22.91","11-Feb-2021"
"CUST0000052172","IN0301436","115.67","12-Jan-2021"
"CUST0000078405","IN0001320","33.15","29-Dec-2021"
"CUST0000097506","IN0193762","15.6","02-Feb-2021"
"CUST0000003551","IN0988830","2.58","21-Dec-2021"
"CUST0000057029","IN0795077","314.5","10-Sep-2021"
"CUST0000085214","IN0064845","1.29","28-Mar-2021"
"CUST0000019852","IN0108258","154.54","24-Oct-2021"
"CUST0000090485","IN0571244","2.41","19-Nov-2021"
"CUST0000070805","IN0145711","294.08","10-Sep-2021"
"CUST0000019011","IN0515897","342.21","09-Jul-2021"
"CUST0000082637","IN0226473","5.28","09-Oct-2021"
"CUST0000019501","IN0760938","20.59","21-Apr-2021"
"CUST0000008396","IN0935175","26.46","31-Jan-2021"
"CUST0000061470","IN0549956","19.97","14-May-2021"
"CUST0000058734","IN0954722","3.99","19-Dec-2021"
"CUST0000026065","IN0802026","319.03","13-Nov-2021"
"CUST0000083879","IN0751173","10.11","30-Dec-2021"
"CUST0000095495","IN0553932","313.74","25-Dec-2021"
"CUST0000038470","IN0058632","64.35","24-Apr-2021"
"CUST0000008897","IN0586109","79.38","09-Apr-2021"
"CUST0000021406","IN0084469","20.47","06-Jan-2021"
"CUST0000038604","IN0799558","368.93","01-Sep-2021"
"CUST0000029850","IN0869293","240.82","24-Nov-2021"
"CUST0000013343","IN0617330","4.88","26-Jul-2021"
"CUST0000023591","IN0096677","12.27","15-Apr-2021"
"CUST0000012907","IN0254103","23.89","06-Feb-2021"
"CUST0000019817","IN0880405","137.96","29-Sep-2021"
"CUST0000076232","IN0135586","353.81","11-Jan-2021"
"CUST0000064700","IN0953564","7.11","02-Aug-2021"
"CUST0000027861","IN0354521","11.15","24-Jan-2021"
"CUST0000095991","IN0784301","157.95","31-Jan-2021"
"CUST0000059808","IN0985718","12.36","18-Dec-2021"
"CUST0000011340","IN0081622","8.61","12-Dec-2021"
"CUST0000003291","IN0545601","98.28","02-Aug-2021"
"CUST0000010783","IN0678429","11.21","09-Apr-2021"
"CUST0000041753","IN0044447","15.88","21-Sep-2021"
"CUST0000068643","IN0217496","193.54","26-Oct-2021"
"CUST0000088080","IN0825740","15.27","11-Mar-2021"
"CUST0000018895","IN0103738","20.09","04-Aug-2021"
"CUST0000037610","IN0357179","58.21","18-Mar-2021"
"CUST0000022977","IN0909026","113.4","24-Oct-2021"
"CUST0000029810","IN0680001","426.99","22-May-2021"
"CUST0000068825","IN0678553","17.01","31-Jul-2021"
"CUST0000050136","IN0365419","236.83","01-Nov-2021"
"CUST0000068343","IN0157419","47.77","28-Feb-2021"
"CUST0000043597","IN0151846","29.25","25-Oct-2021"
"CUST0000037488","IN0742952","58.21","28-May-2021"
"CUST0000079267","IN0294928","17.72","19-Aug-2021"
"CUST0000030890","IN0449098","269.14","18-Jun-2021"
"CUST0000094918","IN0668026","62.89","20-Aug-2021"
"CUST0000033500","IN0610792","178.42","04-Jan-2021"
"CUST0000081139","IN0851285","3.7","10-May-2021"
"CUST0000031579","IN0558900","3.9","03-Aug-2021"
"CUST0000002363","IN0450810","163.31","03-Aug-2021"
"CUST0000096971","IN0097856","1.5","19-Feb-2021"
"CUST0000054051","IN0061112","156.0","02-Jun-2021"
"CUST0000082637","IN0152100","123.83","08-May-2021"
"CUST0000018528","IN0994061","68.89","04-Jul-2021"
"CUST0000085202","IN0770487","80.14","02-Jun-2021"
"CUST0000073064","IN0855137","4.83","15-May-2021"
"CUST0000070494","IN0071294","12.02","26-Jan-2021"
"CUST0000018843","IN0586350","67.63","28-Feb-2021"
"CUST0000095376","IN0843162","36.07","09-Aug-2021"
"CUST0000007869","IN0593278","7.56","18-Mar-2021"
"CUST0000028577","IN0982197","20.18","03-May-2021"
"CUST0000057811","IN0758917","144.3","27-May-2021"
"CUST0000062561","IN0887051","12.65","01-May-2021"
"CUST0000067231","IN0795355","363.64","06-Jun-2021"
"CUST0000040507","IN0835094","150.64","07-Jun-2021"
"CUST0000073505","IN0302682","5.16","08-Jan-2021"
"CUST0000055359","IN0115099","13.89","06-May-2021"
"CUST0000047378","IN0106144","59.72","09-Feb-2021"
"CUST0000037930","IN0444693","138.94","30-May-2021"
"CUST0000087645","IN0697674","312.98","24-Mar-2021"
"CUST0000023243","IN0360356","117.18","06-Apr-2021"
"CUST0000025492","IN0287147","103.57","02-Oct-2021"
"CUST0000036407","IN0080010","67.28","01-Jan-2021"
"CUST0000080945","IN0473067","16.06","16-Sep-2021"
"CUST0000068900","IN0919888","232.85","14-Jul-2021"
"CUST0000016010","IN0509332","178.42","22-Jan-2021"
"CUST0000067917","IN0858280","17.51","30-Jan-2021"
"CUST0000013083","IN0257943","7.28","05-May-2021"
"CUST0000077352","IN0916518","281.99","16-Oct-2021"
"CUST0000080396","IN0166713","129.19","02-Feb-2021"
"CUST0000053308","IN0985662","4.78","28-Apr-2021"
"CUST0000011729","IN0415240","81.41","05-Dec-2021"
"CUST0000027245","IN0511568","159.52","24-Jan-2021"
"CUST0000002455","IN0358212","4.99","29-May-2021"
"CUST0000027133","IN0131391","18.26","24-Apr-2021"
"CUST0000050162","IN0420219","101.52","22-Apr-2021"
"CUST0000071323","IN0326374","63.5","12-Aug-2021"
"CUST0000095163","IN0550769","374.98","12-Mar-2021"
"CUST0000028145","IN0488801","127.36","24-Apr-2021"
"CUST0000097506","IN0232235","12.48","24-Nov-2021"
"CUST0000018228","IN0097508","350.78","13-Nov-2021"
"CUST0000029456","IN0431925","6.36","31-Mar-2021"
"CUST0000096512","IN0113358","238.88","11-Nov-2021"
"CUST0000069441","IN0977411","73.12","23-Jun-2021"
"CUST0000011334","IN0058653","170.62","16-Nov-2021"
"CUST0000011340","IN0329062","192.07","06-Feb-2021"
"CUST0000044932","IN0174971","64.5","08-Aug-2021"
"CUST0000012064","IN0265071","280.55","11-Dec-2021"
"CUST0000043784","IN0792052","273.67","13-Feb-2021"
"CUST0000003030","IN0943258","66.53","26-Nov-2021"
"CUST0000042502","IN0576799","3.29","18-Feb-2021"
"CUST0000096686","IN0980636","101.3","27-Jan-2021"
"CUST0000098805","IN0158508","18.39","08-Apr-2021"
"CUST0000003481","IN0413625","213.14","26-Sep-2021"
"CUST0000014937","IN0913821","15.97","24-Mar-2021"
"CUST0000097107","IN0586129","253.26","01-Apr-2021"
"CUST0000030890","IN0935582","3.29","08-Oct-2021"
"CUST0000017207","IN0080221","151.61","17-Nov-2021"
"CUST0000019240","IN0361880","272.92","29-Mar-2021"
"CUST0000043451","IN0687864","220.31","11-Jun-2021"
"CUST0000038250","IN0216262","20.41","19-Sep-2021"
"CUST0000008758","IN0409074","151.96","09-Feb-2021"
"CUST0000097578","IN0951108","247.21","17-May-2021"
"CUST0000060434","IN0721866","23.16","08-Apr-2021"
"CUST0000011281","IN0099349","22.68","01-Sep-2021"
"CUST0000095566","IN0109229","110.66","05-May-2021"
"CUST0000016941","IN0775875","175.82","30-Aug-2021"
"CUST0000088568","IN0608586","168.67","08-Aug-2021"
